order_id,order_date,promised_delivery_days,warehouse_id,product_id,quantity_ordered,order_priority,customer_region,sales_channel
ORD000364,2023-06-17,8.0,WH09,PROD0064,291,Medium,West,Online
ORD000365,2024-10-03,6.0,WH03,PROD0072,236,Medium,East,B2B
ORD000366,2024-08-18,6.0,WH09,PROD0059,49,High,East,B2B
ORD000367,2023-11-17,6.0,WH07,PROD0095,337,Medium,West,Online
ORD000368,2023-11-15,8.0,WH03,PROD0026,162,Low,West,Online
ORD000369,2024-09-04,3.0,WH09,PROD0029,285,Medium,South,Online
ORD000370,2023-11-25,,WH07,PROD0004,134,Medium,West,Retail
ORD000371,2024-07-03,4.0,WH07,PROD0050,257,Low,East,Retail
ORD000372,2024-02-23,8.0,WH07,PROD0092,183,High,Midwest,Online
ORD000373,2024-08-28,13.0,WH02,PROD0025,27,Low,East,B2B
ORD000374,2023-04-05,3.0,WH04,PROD0040,140,Low,West,Online
ORD000375,2024-08-03,11.0,WH10,PROD0032,260,Low,East,B2B
ORD000376,2023-11-14,14.0,WH08,PROD0100,80,Medium,Midwest,B2B
ORD000377,2023-08-24,8.0,WH02,PROD0075,180,Medium,Midwest,B2B
ORD000378,2023-11-30,9.0,WH04,PROD0037,384,Low,Midwest,Retail
ORD000379,2024-01-11,14.0,WH10,PROD0010,267,High,East,B2B
ORD000380,2024-04-03,3.0,WH08,PROD0038,52,Low,Midwest,Online
ORD000381,2023-05-17,10.0,WH03,PROD0061,84,Medium,Midwest,Online
ORD000382,2024-08-10,14.0,WH06,PROD0100,410,Low,East,Retail
ORD000383,2024-06-30,14.0,WH02,PROD0027,156,Critical,West,Online
ORD000384,2024-05-27,,WH08,PROD0081,490,High,Midwest,B2B
ORD000385,2023-10-23,14.0,WH08,PROD0007,328,High,South,B2B
ORD000386,2023-11-16,14.0,WH01,PROD0073,450,Low,South,Online
ORD000387,2024-07-25,7.0,WH03,PROD0099,104,Medium,East,B2B
ORD000388,2023-12-15,7.0,WH02,PROD0009,346,Medium,Midwest,Retail
ORD000389,2023-08-17,8.0,WH07,PROD0059,411,Medium,East,Online
ORD000390,2023-09-27,,WH07,PROD0036,97,Medium,West,Online
ORD000391,2023-10-18,9.0,WH04,PROD0030,125,High,East,B2B
ORD000392,2024-12-25,7.0,WH08,PROD0095,183,Low,East,B2B
ORD000393,2023-06-14,3.0,WH03,PROD0019,327,Medium,South,B2B
ORD000394,2023-01-05,13.0,WH09,PROD0041,54,Medium,Midwest,B2B
ORD000395,2024-01-14,11.0,WH05,PROD0055,302,Medium,East,B2B
ORD000396,2023-03-19,8.0,WH02,PROD0087,164,Low,South,Online
ORD000397,2024-02-14,11.0,WH09,PROD0084,384,Low,West,B2B
ORD000398,2024-07-27,13.0,WH01,PROD0006,149,Medium,East,Online
ORD000399,2023-05-12,6.0,WH08,PROD0088,433,Critical,East,B2B
ORD000400,2024-08-23,4.0,WH06,PROD0022,290,Critical,East,B2B
ORD000401,2023-02-11,,WH01,PROD0070,378,Low,West,B2B
ORD000402,2023-03-30,14.0,WH04,PROD0024,87,Low,South,Retail
ORD000403,2024-02-06,6.0,WH03,PROD0062,162,Medium,West,Retail
ORD000404,2023-10-23,12.0,WH07,PROD0042,168,Medium,East,B2B
ORD000405,2023-10-22,14.0,WH07,PROD0022,135,High,South,Online
ORD000406,2024-09-07,10.0,WH06,PROD0082,90,Medium,East,Online
ORD000407,2024-06-09,5.0,WH10,PROD0016,488,Medium,South,B2B
ORD000408,2024-11-21,10.0,WH10,PROD0100,308,Medium,East,B2B
ORD000409,2024-09-28,8.0,WH08,PROD0013,305,Low,South,Online
ORD000410,2024-02-26,6.0,WH07,PROD0037,375,Medium,Midwest,Retail
ORD000411,2023-01-23,9.0,WH04,PROD0052,81,Medium,West,Online
ORD000412,2024-07-28,13.0,WH07,PROD0024,351,High,East,B2B
ORD000413,2023-05-23,,WH01,PROD0083,231,Low,South,B2B
ORD000414,2024-10-26,7.0,WH03,PROD0084,89,Medium,East,B2B
ORD000415,2023-05-25,11.0,WH02,PROD0091,293,Critical,South,B2B
ORD000416,2023-08-13,5.0,WH07,PROD0017,446,Medium,West,Online
ORD000417,2024-05-17,,WH09,PROD0016,399,Critical,Midwest,Retail
ORD000418,2024-09-07,6.0,WH05,PROD0001,2,Medium,East,Retail
ORD000419,2023-04-14,7.0,WH09,PROD0085,395,Critical,South,B2B
ORD000420,2023-02-08,3.0,WH08,PROD0091,352,Medium,West,Online
ORD000421,2023-07-17,9.0,WH01,PROD0001,222,Low,Midwest,Online
ORD000422,2024-10-07,10.0,WH02,PROD0030,17,High,West,Online
ORD000423,2024-08-01,8.0,WH06,PROD0084,472,High,West,B2B
ORD000424,2024-01-26,11.0,WH05,PROD0024,429,Medium,East,B2B
ORD000425,2023-06-28,5.0,WH07,PROD0046,196,Medium,West,B2B
ORD000426,2024-07-07,4.0,WH09,PROD0002,120,Critical,East,B2B
ORD000427,2024-03-23,7.0,WH04,PROD0015,242,Low,Midwest,Retail
ORD000428,2024-05-14,,WH08,PROD0029,445,Medium,East,Online
ORD000429,2023-01-15,13.0,WH04,PROD0099,174,Low,West,B2B
ORD000430,2024-09-14,3.0,WH03,PROD0062,32,Low,West,B2B
ORD000431,2024-10-30,,WH02,PROD0013,275,Medium,South,Retail
ORD000432,2023-10-16,12.0,WH08,PROD0083,195,High,West,B2B
ORD000433,2024-04-22,5.0,WH08,PROD0065,4,High,East,B2B
ORD000434,2023-08-19,12.0,WH03,PROD0045,281,Critical,Midwest,B2B
ORD000435,2024-02-24,,WH01,PROD0047,457,Low,South,Retail
ORD000436,2023-06-06,7.0,WH06,PROD0016,21,Medium,Midwest,Retail
ORD000437,2024-07-03,,WH05,PROD0003,471,Low,West,Online
ORD000438,2024-03-16,,WH08,PROD0070,238,Low,South,B2B
ORD000439,2023-04-07,14.0,WH06,PROD0095,93,Low,East,B2B
ORD000440,2024-02-15,10.0,WH04,PROD0005,478,Low,West,B2B
ORD000441,2023-10-16,10.0,WH10,PROD0026,89,Medium,East,B2B
ORD000442,2023-09-11,,WH10,PROD0092,113,Low,Midwest,Online
ORD000443,2023-07-15,6.0,WH02,PROD0015,221,Medium,South,B2B
ORD000444,2024-08-20,,WH08,PROD0073,98,Critical,East,B2B
ORD000445,2024-06-05,9.0,WH05,PROD0055,142,High,East,Online
ORD000446,2024-05-31,8.0,WH08,PROD0022,150,High,West,B2B
ORD000447,2024-09-26,7.0,WH05,PROD0037,48,High,East,Online
ORD000448,2023-04-28,,WH06,PROD0085,51,Medium,South,B2B
ORD000449,2023-06-08,8.0,WH10,PROD0029,208,High,Midwest,Retail
ORD000450,2023-08-16,10.0,WH05,PROD0026,11,High,Midwest,B2B
ORD000451,2023-08-04,8.0,WH03,PROD0070,443,Low,South,B2B
ORD000452,2024-11-26,,WH10,PROD0011,270,High,South,Online
ORD000453,2023-01-15,11.0,WH08,PROD0100,263,Medium,Midwest,B2B
ORD000454,2023-06-06,5.0,WH03,PROD0020,197,Low,West,Retail
ORD000455,2024-10-09,6.0,WH04,PROD0084,186,Medium,East,B2B
ORD000456,2023-09-18,7.0,WH06,PROD0091,296,Medium,East,B2B
ORD000457,2023-06-06,13.0,WH02,PROD0070,221,Medium,West,B2B
ORD000458,2023-02-16,4.0,WH07,PROD0033,81,Low,Midwest,Online
ORD000459,2023-11-20,13.0,WH05,PROD0030,222,Medium,Midwest,B2B
ORD000460,2024-11-15,,WH10,PROD0050,409,Medium,West,Online
ORD000461,2023-05-10,13.0,WH05,PROD0034,462,Critical,West,Retail
ORD000462,2024-02-15,12.0,WH05,PROD0005,379,High,South,Online
ORD000463,2023-04-05,4.0,WH02,PROD0080,170,High,South,Online
ORD000464,2024-09-18,8.0,WH10,PROD0012,86,Low,Midwest,Online
ORD000465,2023-10-19,4.0,WH09,PROD0076,44,Medium,Midwest,B2B
ORD000466,2023-10-10,12.0,WH03,PROD0075,261,Medium,East,B2B
ORD000467,2023-03-10,3.0,WH07,PROD0052,104,Medium,Midwest,Online
ORD000468,2024-10-21,10.0,WH05,PROD0051,284,Low,Midwest,B2B
ORD000469,2023-01-11,12.0,WH10,PROD0021,460,Medium,East,B2B
ORD000470,2023-09-11,12.0,WH10,PROD0071,228,Medium,South,Online
ORD000471,2024-07-03,3.0,WH05,PROD0058,188,Medium,West,Online
ORD000472,2023-05-14,12.0,WH04,PROD0098,461,Low,East,Retail
ORD000473,2024-12-12,,WH10,PROD0064,121,Medium,East,Online
ORD000474,2023-01-23,,WH06,PROD0093,149,High,Midwest,B2B
ORD000475,2023-12-12,3.0,WH07,PROD0006,352,Medium,West,B2B
ORD000476,2023-10-29,10.0,WH07,PROD0100,305,High,Midwest,B2B
ORD000477,2023-12-29,7.0,WH08,PROD0098,440,Medium,West,B2B
ORD000478,2024-01-31,5.0,WH05,PROD0049,57,High,East,Online
ORD000479,2023-08-06,,WH07,PROD0072,341,Low,West,Retail
ORD000480,2023-05-21,3.0,WH04,PROD0037,189,Low,Midwest,Online
ORD000481,2024-09-07,,WH09,PROD0010,357,Medium,West,Online
ORD000482,2023-07-29,,WH05,PROD0080,38,Critical,West,B2B
ORD000483,2024-09-14,6.0,WH03,PROD0066,201,Medium,West,Retail
ORD000484,2024-09-07,11.0,WH05,PROD0056,229,Medium,Midwest,Online
ORD000485,2024-11-13,11.0,WH09,PROD0083,386,Low,East,B2B
ORD000486,2024-04-04,,WH08,PROD0071,131,Medium,South,B2B
ORD000487,2023-12-22,5.0,WH01,PROD0066,171,Medium,East,Online
ORD000488,2023-11-20,14.0,WH05,PROD0045,330,High,West,B2B
ORD000489,2023-05-13,6.0,WH06,PROD0087,35,Medium,South,B2B
ORD000490,2023-05-07,4.0,WH10,PROD0095,201,Medium,West,B2B
ORD000491,2023-04-16,9.0,WH02,PROD0068,168,Low,West,Online
ORD000492,2024-08-26,5.0,WH06,PROD0064,496,Low,East,Retail
ORD000493,2024-01-13,3.0,WH09,PROD0016,381,Medium,Midwest,Online
ORD000494,2023-02-20,3.0,WH04,PROD0010,246,Medium,West,B2B
ORD000495,2023-01-29,5.0,WH03,PROD0021,224,Medium,West,Retail
ORD000496,2024-04-06,8.0,WH09,PROD0092,341,High,West,Online
ORD000497,2023-10-23,6.0,WH02,PROD0012,58,Low,East,Online
ORD000498,2023-10-24,,WH09,PROD0013,290,Medium,South,Online
ORD000499,2024-12-26,9.0,WH10,PROD0081,25,High,East,B2B
ORD000500,2024-02-11,4.0,WH02,PROD0082,490,Medium,South,B2B
ORD000501,2024-09-04,14.0,WH10,PROD0010,440,Medium,Midwest,B2B
ORD000502,2024-02-09,7.0,WH03,PROD0092,32,Medium,West,Online
ORD000503,2023-12-12,10.0,WH07,PROD0013,110,Medium,West,Retail
ORD000504,2024-09-13,9.0,WH02,PROD0034,101,Low,East,Online
ORD000505,2024-02-24,13.0,WH01,PROD0059,150,Low,East,B2B
ORD000506,2023-07-01,14.0,WH09,PROD0049,383,Low,South,Online
ORD000507,2023-01-01,10.0,WH06,PROD0006,345,High,West,Online
ORD000508,2024-07-20,12.0,WH09,PROD0012,193,Low,South,Online
ORD000509,2024-01-06,13.0,WH03,PROD0029,109,Critical,West,Online
ORD000510,2024-10-22,8.0,WH03,PROD0077,356,High,West,Online
ORD000511,2024-03-06,9.0,WH10,PROD0026,277,Medium,East,Online
ORD000512,2023-11-05,,WH03,PROD0068,233,High,West,Online
ORD000513,2023-05-17,8.0,WH02,PROD0079,464,Low,Midwest,B2B
ORD000514,2023-07-21,,WH06,PROD0016,480,Medium,East,Online
ORD000515,2024-03-11,14.0,WH03,PROD0053,21,Critical,Midwest,B2B
ORD000516,2023-11-09,,WH05,PROD0019,373,Low,Midwest,Retail
ORD000517,2023-04-27,4.0,WH05,PROD0047,412,Low,South,Online
ORD000518,2024-10-27,,WH10,PROD0090,252,Low,South,Online
ORD000519,2024-07-28,8.0,WH03,PROD0032,403,Medium,South,Online
ORD000520,2023-09-01,4.0,WH03,PROD0070,14,Low,East,B2B
ORD000521,2024-06-20,5.0,WH01,PROD0070,215,Medium,West,Online
ORD000522,2024-08-24,10.0,WH06,PROD0061,24,High,Midwest,Online
ORD000523,2023-03-16,10.0,WH03,PROD0005,20,Low,South,B2B
ORD000524,2024-01-21,13.0,WH01,PROD0059,416,High,South,Online
ORD000525,2023-07-29,14.0,WH10,PROD0002,488,Low,West,B2B
ORD000526,2024-04-19,6.0,WH09,PROD0002,202,Low,South,Online
ORD000527,2024-02-22,11.0,WH01,PROD0003,436,Low,Midwest,Online
ORD000528,2023-12-13,10.0,WH05,PROD0070,321,High,East,Online
ORD000529,2024-06-12,3.0,WH05,PROD0095,479,High,South,B2B
ORD000530,2024-10-01,10.0,WH02,PROD0043,52,Low,West,B2B
ORD000531,2023-06-28,3.0,WH01,PROD0005,357,Low,Midwest,Online
ORD000532,2023-07-01,6.0,WH06,PROD0050,186,High,Midwest,Online
ORD000533,2024-10-25,12.0,WH07,PROD0010,207,Medium,East,Online
ORD000534,2023-01-25,8.0,WH09,PROD0027,360,Low,Midwest,Online
ORD000535,2023-06-29,,WH08,PROD0024,95,Medium,East,B2B
ORD000536,2024-12-10,12.0,WH10,PROD0022,348,High,Midwest,Retail
ORD000537,2024-05-15,6.0,WH03,PROD0089,266,Low,West,Online
ORD000538,2023-06-10,,WH09,PROD0003,326,Low,East,B2B
ORD000539,2023-06-26,10.0,WH01,PROD0016,15,Low,Midwest,Retail
ORD000540,2023-10-12,11.0,WH06,PROD0030,175,Medium,Midwest,B2B
ORD000541,2023-03-04,8.0,WH10,PROD0043,219,Low,South,B2B
ORD000542,2024-10-23,6.0,WH02,PROD0004,10,High,West,B2B
ORD000543,2024-10-27,4.0,WH10,PROD0040,405,High,South,Online
ORD000544,2023-06-05,9.0,WH09,PROD0016,19,Medium,South,Online
ORD000545,2024-04-13,12.0,WH09,PROD0072,68,Low,Midwest,Online
ORD000546,2023-02-18,5.0,WH08,PROD0088,278,Critical,East,Online
ORD000547,2023-03-25,13.0,WH07,PROD0016,319,Medium,Midwest,B2B
ORD000548,2023-12-27,,WH06,PROD0091,294,Medium,Midwest,B2B
ORD000549,2024-11-19,5.0,WH02,PROD0066,15,Critical,West,B2B
ORD000550,2023-05-28,5.0,WH04,PROD0055,326,High,West,Online
ORD000551,2024-09-21,6.0,WH10,PROD0020,114,Medium,Midwest,B2B
ORD000552,2023-12-08,,WH07,PROD0051,459,Medium,West,Online
ORD000553,2024-04-20,7.0,WH06,PROD0084,300,Low,South,Online
ORD000554,2023-03-04,5.0,WH09,PROD0084,158,Critical,Midwest,B2B
ORD000555,2024-12-01,12.0,WH05,PROD0083,104,High,South,Retail
ORD000556,2023-12-26,7.0,WH06,PROD0057,280,Medium,Midwest,B2B
ORD000557,2024-07-14,14.0,WH10,PROD0051,86,High,South,B2B
ORD000558,2023-11-23,9.0,WH06,PROD0018,94,High,East,B2B
ORD000559,2023-05-21,,WH08,PROD0077,174,Low,Midwest,B2B
ORD000560,2023-08-03,4.0,WH08,PROD0081,388,Medium,East,Online
ORD000561,2024-03-10,11.0,WH06,PROD0059,242,Low,East,B2B
ORD000562,2024-12-23,12.0,WH08,PROD0097,262,High,Midwest,B2B
ORD000563,2023-11-14,8.0,WH07,PROD0028,294,Low,West,B2B
ORD000564,2023-02-01,14.0,WH01,PROD0069,282,Medium,Midwest,Online
ORD000565,2024-10-31,8.0,WH05,PROD0028,147,Medium,Midwest,B2B
ORD000566,2023-10-12,13.0,WH10,PROD0089,2,Low,West,B2B
ORD000567,2023-11-01,5.0,WH10,PROD0084,68,Low,South,Online
ORD000568,2024-03-04,12.0,WH10,PROD0085,69,Medium,West,B2B
ORD000569,2024-04-21,,WH05,PROD0013,47,Low,South,B2B
ORD000570,2023-10-13,6.0,WH10,PROD0006,355,Medium,East,B2B
ORD000571,2023-05-24,7.0,WH09,PROD0029,413,Medium,Midwest,Online
ORD000572,2024-02-28,5.0,WH07,PROD0009,64,Medium,West,B2B
ORD000573,2023-01-19,7.0,WH07,PROD0029,80,Medium,West,Retail
ORD000574,2023-01-18,,WH10,PROD0038,254,Medium,South,Online
ORD000575,2024-08-12,10.0,WH02,PROD0065,237,Low,East,Retail
ORD000576,2024-01-06,10.0,WH08,PROD0056,396,Medium,Midwest,B2B
ORD000577,2023-06-24,8.0,WH03,PROD0030,469,Medium,West,B2B
ORD000578,2023-07-13,3.0,WH09,PROD0096,329,High,South,Retail
ORD000579,2024-05-16,,WH06,PROD0059,139,Low,East,Retail
ORD000580,2023-04-23,12.0,WH09,PROD0087,264,Medium,East,Online
ORD000581,2023-04-24,,WH09,PROD0058,316,Low,South,Online
ORD000582,2023-08-10,8.0,WH07,PROD0010,154,Low,East,Retail
ORD000583,2024-11-08,14.0,WH10,PROD0021,416,Medium,South,B2B
ORD000584,2024-10-05,13.0,WH08,PROD0056,423,Low,South,Online
ORD000585,2023-09-21,12.0,WH02,PROD0026,132,Medium,South,Retail
ORD000586,2023-02-24,9.0,WH05,PROD0015,226,Critical,East,Online
ORD000587,2024-10-04,11.0,WH03,PROD0081,92,Low,Midwest,B2B
ORD000588,2024-04-02,14.0,WH01,PROD0035,473,Medium,Midwest,B2B
ORD000589,2023-06-11,10.0,WH06,PROD0089,499,Critical,West,B2B
ORD000590,2024-01-15,13.0,WH09,PROD0015,118,Low,South,Online
ORD000591,2023-03-28,14.0,WH02,PROD0097,126,Medium,West,Online
ORD000592,2023-02-24,10.0,WH09,PROD0075,375,Low,West,Online
ORD000593,2024-04-20,9.0,WH08,PROD0088,428,Medium,West,B2B
ORD000594,2023-06-27,4.0,WH09,PROD0006,227,Medium,South,B2B
ORD000595,2024-01-26,3.0,WH05,PROD0028,339,Medium,West,B2B
ORD000596,2023-12-15,4.0,WH02,PROD0063,419,Medium,South,B2B
ORD000597,2023-01-08,8.0,WH10,PROD0029,435,High,East,Online
ORD000598,2023-11-09,4.0,WH10,PROD0048,179,Low,South,Retail
ORD000599,2024-03-18,12.0,WH06,PROD0063,487,Critical,South,Online
ORD000600,2023-11-24,6.0,WH07,PROD0058,413,Low,South,Online
ORD000601,2023-02-23,12.0,WH03,PROD0021,462,Low,Midwest,B2B
ORD000602,2023-08-27,,WH06,PROD0076,85,Critical,East,Online
ORD000603,2023-08-17,8.0,WH06,PROD0022,164,High,South,Online
ORD000604,2024-08-01,14.0,WH08,PROD0027,230,High,Midwest,Retail
ORD000605,2023-02-20,14.0,WH01,PROD0085,206,Low,South,Online
ORD000606,2024-08-31,10.0,WH04,PROD0079,104,High,East,B2B
ORD000607,2024-08-26,,WH01,PROD0057,114,Medium,East,Retail
ORD000608,2023-09-21,8.0,WH08,PROD0082,188,High,West,Retail
ORD000609,2024-02-22,4.0,WH02,PROD0010,271,Critical,Midwest,Online
ORD000610,2023-04-06,7.0,WH08,PROD0022,51,Low,South,Online
ORD000611,2023-03-29,13.0,WH03,PROD0044,306,Medium,South,B2B
ORD000612,2023-03-19,8.0,WH08,PROD0084,222,High,Midwest,Online
ORD000613,2023-10-15,11.0,WH06,PROD0083,111,Medium,Midwest,B2B
ORD000614,2023-04-30,8.0,WH01,PROD0028,55,Low,West,B2B
ORD000615,2024-05-05,12.0,WH07,PROD0050,12,Low,West,B2B
ORD000616,2024-03-27,7.0,WH07,PROD0051,434,Medium,West,B2B
ORD000617,2024-05-14,3.0,WH06,PROD0001,190,Low,West,Retail
ORD000618,2023-06-14,12.0,WH01,PROD0034,389,Low,East,Online
ORD000619,2023-07-01,,WH05,PROD0035,155,Medium,Midwest,B2B
ORD000620,2024-04-13,7.0,WH01,PROD0090,335,Low,West,Online
ORD000621,2023-01-07,,WH01,PROD0061,346,Low,South,Online
ORD000622,2023-11-26,9.0,WH06,PROD0030,265,Low,South,Online
ORD000623,2024-11-03,6.0,WH08,PROD0076,360,High,West,B2B
ORD000624,2023-05-31,9.0,WH01,PROD0078,104,Low,West,Retail
ORD000625,2023-03-26,7.0,WH02,PROD0068,163,High,South,B2B
ORD000626,2023-05-27,8.0,WH05,PROD0076,141,High,West,Online
ORD000627,2024-09-15,6.0,WH08,PROD0088,237,Medium,Midwest,B2B
ORD000628,2024-01-16,14.0,WH04,PROD0040,44,Low,East,Online
ORD000629,2024-07-01,10.0,WH05,PROD0095,239,High,South,B2B
ORD000630,2023-10-12,11.0,WH10,PROD0065,430,Medium,East,Retail
ORD000631,2024-11-30,4.0,WH05,PROD0037,97,Low,West,Online
ORD000632,2023-03-23,,WH03,PROD0064,98,Medium,East,Online
ORD000633,2024-05-28,13.0,WH06,PROD0001,375,Low,West,Online
ORD000634,2024-12-09,,WH05,PROD0015,324,Medium,West,Online
ORD000635,2024-06-06,13.0,WH02,PROD0013,461,Medium,South,B2B
ORD000636,2024-01-21,10.0,WH10,PROD0029,458,Medium,Midwest,Online
ORD000637,2024-12-07,,WH04,PROD0055,53,Medium,East,Online
ORD000638,2024-04-15,11.0,WH04,PROD0045,109,Critical,East,B2B
ORD000639,2023-04-29,5.0,WH07,PROD0004,257,Medium,West,Retail
ORD000640,2024-01-31,3.0,WH07,PROD0064,11,Medium,Midwest,B2B
ORD000641,2024-06-15,11.0,WH09,PROD0015,178,High,West,Online
ORD000642,2023-09-18,3.0,WH10,PROD0048,393,Medium,South,Online
ORD000643,2023-09-13,,WH02,PROD0076,294,Medium,South,Online
ORD000644,2023-08-14,5.0,WH06,PROD0056,471,High,Midwest,Online
ORD000645,2023-02-22,11.0,WH02,PROD0089,397,High,East,Retail
ORD000646,2024-05-14,3.0,WH09,PROD0091,389,Medium,Midwest,Online
ORD000647,2024-05-20,9.0,WH02,PROD0070,25,Low,East,Online
ORD000648,2023-12-30,4.0,WH06,PROD0087,126,Medium,East,Online
ORD000649,2023-10-07,9.0,WH08,PROD0015,266,Medium,East,Retail
ORD000650,2024-08-15,3.0,WH06,PROD0039,133,Medium,West,B2B
ORD000651,2024-12-14,,WH03,PROD0069,278,Low,West,B2B
ORD000652,2023-06-07,12.0,WH05,PROD0087,42,Medium,Midwest,B2B
ORD000653,2024-09-23,10.0,WH04,PROD0079,473,Medium,West,Retail
ORD000654,2023-02-28,,WH01,PROD0089,101,Low,West,Online
ORD000655,2024-12-27,12.0,WH05,PROD0060,404,Critical,South,Online
ORD000656,2023-05-08,4.0,WH10,PROD0094,284,High,Midwest,B2B
ORD000657,2024-12-21,5.0,WH05,PROD0044,277,High,East,B2B
ORD000658,2023-04-25,10.0,WH07,PROD0043,139,Medium,Midwest,B2B
ORD000659,2023-07-28,5.0,WH07,PROD0004,221,Medium,West,B2B
ORD000660,2024-06-09,3.0,WH02,PROD0077,69,High,East,B2B
ORD000661,2024-06-04,11.0,WH04,PROD0050,293,Medium,South,Retail
ORD000662,2024-07-05,,WH01,PROD0039,177,Medium,Midwest,Retail
ORD000663,2023-08-25,6.0,WH05,PROD0054,373,Low,South,Online
ORD000664,2023-10-08,10.0,WH05,PROD0023,197,Medium,East,B2B
ORD000665,2023-12-25,7.0,WH04,PROD0060,33,Critical,West,B2B
ORD000666,2023-07-20,,WH10,PROD0080,301,Low,South,Online
ORD000667,2023-10-05,3.0,WH07,PROD0035,228,Medium,West,Online
ORD000668,2023-08-23,12.0,WH06,PROD0054,136,Medium,Midwest,B2B
ORD000669,2024-05-08,7.0,WH10,PROD0058,372,Medium,East,Retail
ORD000670,2023-01-04,13.0,WH03,PROD0062,134,Low,West,Online
ORD000671,2024-10-27,8.0,WH02,PROD0080,399,High,East,B2B
ORD000672,2024-03-17,6.0,WH04,PROD0048,143,Low,Midwest,Online
ORD000673,2023-01-29,,WH09,PROD0007,245,High,Midwest,B2B
ORD000674,2023-04-19,,WH10,PROD0045,496,Low,Midwest,Online
ORD000675,2024-09-01,9.0,WH05,PROD0013,137,Low,West,Online
ORD000676,2024-12-27,,WH01,PROD0053,61,High,West,Retail
ORD000677,2023-03-16,9.0,WH03,PROD0093,56,High,South,Retail
ORD000678,2023-05-26,3.0,WH09,PROD0039,133,Critical,West,Online
ORD000679,2023-05-08,13.0,WH07,PROD0084,382,Low,West,B2B
ORD000680,2023-02-11,3.0,WH03,PROD0093,410,Medium,South,B2B
ORD000681,2023-12-22,4.0,WH01,PROD0018,471,Low,South,Online
ORD000682,2023-02-10,4.0,WH04,PROD0022,208,Low,Midwest,Online
ORD000683,2023-02-03,6.0,WH09,PROD0036,126,Low,West,B2B
ORD000684,2023-01-17,3.0,WH07,PROD0053,123,Low,West,Online
ORD000685,2024-11-07,6.0,WH05,PROD0100,441,High,West,Online
ORD000686,2023-06-02,,WH06,PROD0072,231,Low,Midwest,Retail
ORD000687,2024-01-13,,WH01,PROD0003,35,Medium,Midwest,Online
ORD000688,2024-08-10,6.0,WH07,PROD0062,266,Medium,South,Online
ORD000689,2024-08-21,11.0,WH05,PROD0029,91,Low,West,Retail
ORD000690,2024-09-20,,WH07,PROD0073,464,Critical,East,B2B
ORD000691,2023-12-08,3.0,WH05,PROD0008,21,Medium,East,B2B
ORD000692,2023-01-27,7.0,WH05,PROD0094,140,Critical,South,Online
ORD000693,2023-10-14,9.0,WH03,PROD0076,265,Critical,South,Retail
ORD000694,2024-10-07,6.0,WH05,PROD0046,400,Critical,West,Online
ORD000695,2023-06-17,14.0,WH08,PROD0092,457,High,South,Online
ORD000696,2024-09-01,7.0,WH08,PROD0056,120,Low,South,Online
ORD000697,2023-09-25,4.0,WH02,PROD0049,221,Low,West,B2B
ORD000698,2024-03-30,,WH01,PROD0043,438,Medium,West,B2B
ORD000699,2024-11-15,,WH02,PROD0010,383,Medium,Midwest,Online
ORD000700,2024-02-05,12.0,WH07,PROD0013,23,High,South,Online
ORD000701,2024-04-20,,WH03,PROD0057,39,High,East,B2B
ORD000702,2024-12-02,6.0,WH08,PROD0002,235,Low,Midwest,Retail
ORD000703,2024-09-25,14.0,WH04,PROD0065,241,Low,East,Online
ORD000704,2024-07-11,3.0,WH10,PROD0086,128,Low,South,B2B
ORD000705,2024-07-29,3.0,WH10,PROD0097,472,Medium,Midwest,B2B
ORD000706,2023-05-10,6.0,WH08,PROD0080,22,Low,Midwest,B2B
ORD000707,2023-12-29,6.0,WH02,PROD0042,55,Medium,West,B2B
ORD000708,2024-12-05,8.0,WH05,PROD0058,415,Medium,South,Online
ORD000709,2024-11-23,,WH06,PROD0093,330,Low,West,B2B
ORD000710,2023-10-19,11.0,WH01,PROD0010,47,Medium,South,Online
ORD000711,2024-01-06,,WH01,PROD0063,234,Medium,South,B2B
ORD000712,2023-01-29,12.0,WH09,PROD0071,27,Medium,South,Online
ORD000713,2023-05-29,14.0,WH05,PROD0061,384,Critical,South,Online
ORD000714,2023-10-23,14.0,WH04,PROD0001,482,Low,West,Online
ORD000715,2023-01-11,7.0,WH01,PROD0026,48,Medium,South,Retail
ORD000716,2024-05-26,12.0,WH03,PROD0005,167,High,South,B2B
ORD000717,2024-11-06,13.0,WH04,PROD0035,472,Medium,Midwest,Online
ORD000718,2023-04-23,5.0,WH05,PROD0013,405,Medium,West,Online
ORD000719,2023-07-06,5.0,WH10,PROD0027,271,Medium,Midwest,Online
ORD000720,2023-08-15,8.0,WH05,PROD0012,81,Medium,Midwest,Online
ORD000721,2023-11-06,3.0,WH10,PROD0094,118,Low,South,B2B
ORD000722,2023-04-08,9.0,WH08,PROD0050,45,Medium,West,B2B
ORD000723,2023-02-24,5.0,WH03,PROD0096,275,Medium,West,B2B
ORD000724,2024-09-14,,WH07,PROD0059,181,Medium,South,Retail
ORD000725,2024-10-25,9.0,WH06,PROD0031,473,Medium,Midwest,Online
ORD000726,2024-02-10,9.0,WH10,PROD0069,311,Medium,South,Retail
ORD000727,2023-03-10,11.0,WH10,PROD0037,232,Medium,East,B2B
ORD000728,2023-11-08,3.0,WH10,PROD0002,86,Low,East,B2B
ORD000729,2023-10-16,5.0,WH06,PROD0071,105,Low,South,Retail
